"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"21" -6.10050610283801e-25 0 0 0 0 0 0 0 0 0 0 0 0 -1.75819477224794e-21 0 -3.40243610723424e-21 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -6.10050610268066e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.42667154585137e-22 0 0 0 0 0 0 0 0 0 0 1.69259748638286e-21 0 8.76950717412614e-22 0 0 0 0 0 0 8.01343873441248e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.72615625173882e-21 -4.42149034659242e-21 0 -1.40164847843709e-21 0 0 0 0 3.10466123772267e-21 0 0 0 0
"22" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.51265506700231e-22 0 0 0 0 0 0 1 0 0 0 0 0 1.02846452325734e-21 0 0 0 0 0 0 -2.65673222877129e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43574854776277e-21 0 0 0 0 0 0 0 0 0 0 0 0 -1.82298305614264e-21 0 0 0 -8.36662109137681e-22 0 0 0 0 0 0 0 0 0 0 2.32789335857444e-21 0 0 5.30818996966376e-21 0 0 0 0 0 0 0 0 0 0 0 -4.81681344781807e-21 0 0 0 0 0 0
"23" 0 0 -1.17288129040865e-22 -0.0130674327939353 0 0 0.00207077291058967 0.000170092005244239 0 0 0 0 0 0 0.00729795470344634 0 0 -0.0183996077231566 -1.42828437578198e-22 0 0 0 1 -0.00181376039297384 0 0.0700530356933739 -0.0163604752600347 0.101227784008044 0.00450225176129706 -1.76461727550719e-22 0 2.04870760021398e-22 0 0 -0.0285169714871615 0.027324224262721 0.0282247845097259 0 0 0 0 -0.0996975747911376 0.411267493077123 0.376471241548908 -0.00632995374505512 0 0 -0.0209037169672031 -0.00616800589964089 0 0.00714329723188236 0 0.0120051490025252 0.00481838548890978 -0.0268216810063832 0.0240853307866559 0.0146557839518546 -0.000661212602858574 -0.0253206639501911 0 0 0 0 0.0173693152446447 0.00148491672724984 0.0194389260220102 0 0.0404489152709821 -0.00991962722072831 0 0.0215926885615689 0 0.0294631621603633 0.0189248310746394 0 -0.00554864497893125 0 0.39228576589124 0 -0.0348468939905588 0.0149976322207442 -0.0343081226056736 0.00666880294132698 0 0 0 0 0 0 0 0 0 0.0149797737118997 0.00917229271530471 0.0232077487674764 0 0 0 0 0
"24" 0 0 0 -0.00387539600403523 0 0 -4.54337993258142e-05 -0.0022098109952878 0.0141030454515563 0 0 0 0 0 -0.0114646079663805 0 0 0.0055804901999596 0 0 0 0 -0.00181376039297384 1 2.84513917480085e-22 0.000828551096503843 0 0 0.00443458128884127 0 0 -4.42845294546776e-23 0 0 -0.00494599389957173 0.00111039723075931 -0.00159644399808309 0 0 0 0 0.00224217815554621 -0.000598180093060785 0.00307231345999432 0 0 0 -0.0024373408640791 -0.0127257028600822 0 -0.00119174737572473 0 -0.00197721059579161 -0.0287944461626352 -0.00252552495236887 0 0.00360975129330577 0.0134792365755235 -0.0180802055955488 0 0 0 0 0.0333196812186879 0.0046618920590531 0.00564999780453431 0 -0.0269917093931744 -0.0333130715763325 0.518097620773445 0.0177424073482327 0 -0.0287773382255382 0 0.0186921406521761 0.00795752013996896 0 0 0 -0.0107346927691223 0.0129399304080648 -0.00299140484458458 0 0 0 -0.00868849295953408 0.00646171815618425 0 0 0 0 0 0.030635889808804 -0.00297552661002765 0 0 0 0 0 0
"25" 0 -6.10050610285892e-25 0 0 0 0 0 0 0 0 0 0 0 0 5.13131553497618e-22 0 0 0 0 0 0 0 0 2.84513917480085e-22 1 0 0 0 0 0 0 0 0 0 -2.28305770806349e-21 0 0 0 0 -6.10050610267825e-25 1.86233506071731e-21 0 0 -3.77153799774936e-21 0 0 0 0 0 -2.99877429932654e-22 1.35071151924692e-21 0 0 0 0 0 0 0 0 0 1.84665142597186e-21 0 0 -1.13999377392684e-21 0 0 0 0 0 -1.46553930836664e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.52990022788789e-21 -4.8834966636041e-21 0 0 0 0 0 0 0 0 0 0 0
"26" 0 0 1.16711048817365e-21 0 0 0 0 0.00334104817192774 0.000556095597114707 0 0 0 0 0 -0.00849411219467275 0 0 0 0 0.00127202581540188 0 0 0.0700530356933739 0.000828551096503843 0 1 0 0 0 0 0 9.44120384114851e-22 0 0 -0.0566474828283213 0 0.02585603887699 -0.0278474907393141 0 0 0 -0.06992084265545 0.36369710485636 0.345510336953181 0 0 0 0.00841344248776469 0.00730723981088663 0 -0.00652933011862418 0 0 0 0.0180941708801331 0 -0.0269809298543126 0 0.0164005287172352 0 0 0 0 -0.0176201367683221 0.00434832430565388 0 0 -0.0134812625510013 0.00214555058568967 0 0 0 0.0174174823043504 0 0.0142490500631554 -0.0223058397954762 0 0 0 0.00326668906211108 -0.00382092802631697 0 0 0 0 0 0 0.00984268757198095 0.0121716911223283 0 0 0 0 0.000927245341164921 0 0 0 0 0 0
"27" 0 0 1.23833732240068e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00175491858179442 0 0 0 0 -0.0163604752600347 0 0 0 1 0.536083967027428 0 0 0 6.98289739471117e-22 0 0 0 0 0.0189314772278099 0 0 0 0 0 0 0.363476226274362 0 0 0 0 0 0 0 0 0 0 0 0 -0.00782182519602752 0 0 0 0 0 0 -0.0099330536411409 0 0 0 0 0 0 0 0 0.0400906437004958 0 0 0 0 0.00902207878349709 0 0 0 0.00866400547820693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"28" 0 0 -2.75251609168348e-23 -0.00849832627339312 0 0 -0.000965768983568857 0.00162753709579297 -0.000754148884305451 0 0 0 0 0 0 0 0 0.00214808291692561 0 0 0 1.02846452325734e-21 0.101227784008044 0 0 0 0.536083967027428 1 0 0 0 4.17610463882732e-22 0 0 -0.0162454673853954 -0.0104311580386169 0.0300821331552091 0 0 0 0 0 0.278268710989107 0.418320935069538 0 0 0.41015606168555 0 0 0 0.00136644300895929 0 0 -0.00711994027474944 -0.0012381142760922 0 -0.0135692186874963 0 0 0 0 -0.0199515326310028 0 -0.0121620443597094 0 0 0 -0.00759692796150449 -0.00314382193249316 0 0.00270808599107436 0 0.0301372252900027 0 0 0 0 0.0436517905414307 0 0.011140550011763 -0.00982638855868715 0.00740224836621881 0 0 0 0 0 0 0 0 0 0 0 0.00176227279511145 0.061113950073805 0 0 0 0 0
"29" 0 0 0 0.00595011725407571 0 0 -0.00235396140055917 0.00369063503340671 0 0 0 0 0 0 0 0 0 0.0035894496424302 5.36622173915073e-22 0 0 0 0.00450225176129706 0.00443458128884127 0 0 0 0 1 0 0 3.50346241374369e-22 0 0 0 0.545033361924467 0 0 0 0 0 0 0.383349617064897 0.0357254411494283 0 0.604715746710054 0 -0.00233110091468678 0 0 0 0 -0.00405098161128405 0 0.012859510716391 0 0 0 0 0 0 0 0 0 0 0 0 -0.0104843101374634 0.00431521108074974 0 -0.00703491326388987 0.0583471399727368 0 0 0 -0.00378512716422552 0 0 0 -0.00298747563474149 0.00403837244033387 0 0 0 0 -0.0159774391095845 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"30" 0 -6.72814906311367e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37712400499066e-21 0 0 0 0 -1.76461727550719e-22 0 0 0 0 0 0 1 0 0.858082880076309 0 0 0 0 4.03049468855827e-22 0 0 0 0 0 -3.52000273367753e-22 -2.0334253039251e-21 4.46766592387681e-22 0 0 0 0 0 0 0 0 0 0 -5.24330948585882e-22 -2.06495773166562e-21 2.85929414567349e-21 0 0 0 0 0 -1.88616219871604e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43089580516895e-21 0 0 2.56944954756348e-21 0 -2.97547242408864e-21 7.56076206520139e-22 0 0 0 0 0 -4.95092042100922e-22 0 0 0 0 0 0 0 0 0 0
"31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"32" 0 0 -6.72814906325564e-25 2.92984460795163e-22 2.00924248733742e-21 0 6.3594422998219e-23 -1.55549617037728e-22 0 0 0 0 0 0 0 0 0 5.78367808591087e-22 -6.72814906345062e-25 0 0 0 2.04870760021398e-22 -4.42845294546776e-23 0 9.44120384114851e-22 6.98289739471117e-22 4.17610463882732e-22 3.50346241374369e-22 0.858082880076309 0 1 0 0 -6.79042881446795e-22 1.30044758812287e-21 7.88276592011243e-22 0 0 0 0 -1.85249522829447e-22 -1.88470564196263e-22 -2.10709642967276e-21 8.75638144480361e-23 -1.31770069088854e-21 0 5.74904386998345e-22 2.39773061422833e-21 0 9.80342189682507e-22 0 1.0587362987301e-21 -2.04770748182575e-22 -1.9425186795872e-21 2.72664535871412e-22 -1.99552420136325e-21 1.59657703373204e-21 0 0 0 0 0 2.73590822749172e-22 0 9.66490280907458e-22 0 -1.56830846772105e-22 1.16709292877455e-21 0 -1.59185695874119e-21 7.8568940096458e-23 9.87546926562559e-22 -7.5761142086074e-22 1.04496448573747e-21 3.98007086578698e-22 0 1.79181036669903e-21 0 1.54161731802322e-21 2.81069779520351e-23 1.20297714651533e-21 -1.65197042851475e-21 0 0 0 0 0 0 0 0 0 -3.52857748213803e-21 0 7.11331338521087e-22 0 0 0 0 0
"33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"34" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.10050610268066e-25 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.33508153231024e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.63159766579824e-21 0 0 0 0 3.47518879056594e-21 0 0 0 0
